Padrao,Busca,DensidadeRegiao
392,BFS,0.44175824175824174
482,BFS,0.44175824175824174
487,BFS,0.44175824175824174
496,BFS,0.44175824175824174
504,BFS,0.44175824175824174
529,BFS,0.44175824175824174
534,BFS,0.44175824175824174
594,BFS,0.44175824175824174
618,BFS,0.44175824175824174
625,BFS,0.44175824175824174
663,BFS,0.44175824175824174
705,BFS,0.44175824175824174
717,BFS,0.44175824175824174
725,BFS,0.44175824175824174
754,BFS,0.44175824175824174
773,BFS,0.44175824175824174
782,BFS,0.44175824175824174
799,BFS,0.44175824175824174
812,BFS,0.44175824175824174
846,BFS,0.44175824175824174
849,BFS,0.44175824175824174
858,BFS,0.44175824175824174
860,BFS,0.44175824175824174
863,BFS,0.44175824175824174
898,BFS,0.44175824175824174
899,BFS,0.44175824175824174
909,BFS,0.44175824175824174
927,BFS,0.44175824175824174
939,BFS,0.44175824175824174
957,BFS,0.44175824175824174
76,BFS,0.44175824175824174
189,BFS,0.44175824175824174
208,BFS,0.44175824175824174
261,BFS,0.44175824175824174
279,BFS,0.44175824175824174
326,BFS,0.44175824175824174
361,BFS,0.44175824175824174
417,BFS,0.44175824175824174
424,BFS,0.44175824175824174
430,BFS,0.44175824175824174
439,BFS,0.44175824175824174
465,BFS,0.44175824175824174
503,BFS,0.44175824175824174
568,BFS,0.44175824175824174
607,BFS,0.44175824175824174
635,BFS,0.44175824175824174
679,BFS,0.44175824175824174
686,BFS,0.44175824175824174
699,BFS,0.44175824175824174
703,BFS,0.44175824175824174
726,BFS,0.44175824175824174
741,BFS,0.44175824175824174
817,BFS,0.44175824175824174
917,BFS,0.44175824175824174
288,BFS,0.44175824175824174
308,BFS,0.44175824175824174
311,BFS,0.44175824175824174
334,BFS,0.44175824175824174
367,BFS,0.44175824175824174
391,BFS,0.44175824175824174
671,BFS,0.44175824175824174
947,BFS,0.44175824175824174
374,BFS,0.44175824175824174
426,BFS,0.44175824175824174
565,BFS,0.44175824175824174
637,BFS,0.44175824175824174
739,BFS,0.44175824175824174
780,BFS,0.44175824175824174
867,BFS,0.44175824175824174
561,BFS,0.44175824175824174
687,BFS,0.44175824175824174
919,BFS,0.44175824175824174
803,BFS,0.44175824175824174
8,BFS,0.44175824175824174
