Padrao,Busca,DensidadeRegiao,NMPA_Parcial
346,DFS,0.037115115115115116,417
290,DFS,0.037115115115115116,417
214,DFS,0.037115115115115116,417
211,DFS,0.037115115115115116,417
176,DFS,0.037115115115115116,417
162,DFS,0.037115115115115116,417
117,DFS,0.037115115115115116,417
85,DFS,0.037115115115115116,417
59,DFS,0.037115115115115116,417
56,DFS,0.037115115115115116,417
46,DFS,0.037115115115115116,417
39,DFS,0.037115115115115116,417
20,DFS,0.037115115115115116,417
363,DFS,0.037115115115115116,417
982,DFS,0.037115115115115116,417
981,DFS,0.037115115115115116,417
978,DFS,0.037115115115115116,417
932,DFS,0.037115115115115116,417
926,DFS,0.037115115115115116,417
925,DFS,0.037115115115115116,417
916,DFS,0.037115115115115116,417
907,DFS,0.037115115115115116,417
886,DFS,0.037115115115115116,417
872,DFS,0.037115115115115116,417
867,DFS,0.037115115115115116,417
857,DFS,0.037115115115115116,417
850,DFS,0.037115115115115116,417
837,DFS,0.037115115115115116,417
815,DFS,0.037115115115115116,417
794,DFS,0.037115115115115116,417
770,DFS,0.037115115115115116,417
767,DFS,0.037115115115115116,417
732,DFS,0.037115115115115116,417
724,DFS,0.037115115115115116,417
719,DFS,0.037115115115115116,417
704,DFS,0.037115115115115116,417
677,DFS,0.037115115115115116,417
670,DFS,0.037115115115115116,417
657,DFS,0.037115115115115116,417
653,DFS,0.037115115115115116,417
643,DFS,0.037115115115115116,417
603,DFS,0.037115115115115116,417
573,DFS,0.037115115115115116,417
546,DFS,0.037115115115115116,417
541,DFS,0.037115115115115116,417
517,DFS,0.037115115115115116,417
515,DFS,0.037115115115115116,417
497,DFS,0.037115115115115116,417
474,DFS,0.037115115115115116,417
398,DFS,0.037115115115115116,417
395,DFS,0.037115115115115116,417
371,DFS,0.037115115115115116,417
365,DFS,0.037115115115115116,417
324,DFS,0.037115115115115116,417
286,DFS,0.037115115115115116,417
276,DFS,0.037115115115115116,417
240,DFS,0.037115115115115116,417
237,DFS,0.037115115115115116,417
232,DFS,0.037115115115115116,417
220,DFS,0.037115115115115116,417
201,DFS,0.037115115115115116,417
194,DFS,0.037115115115115116,417
191,DFS,0.037115115115115116,417
177,DFS,0.037115115115115116,417
140,DFS,0.037115115115115116,417
116,DFS,0.037115115115115116,417
66,DFS,0.037115115115115116,417
43,DFS,0.037115115115115116,417
71,DFS,0.037115115115115116,417
849,DFS,0.037115115115115116,417
217,DFS,0.037115115115115116,417
104,DFS,0.037115115115115116,417
963,DFS,0.037115115115115116,417
959,DFS,0.037115115115115116,417
956,DFS,0.037115115115115116,417
944,DFS,0.037115115115115116,417
904,DFS,0.037115115115115116,417
889,DFS,0.037115115115115116,417
885,DFS,0.037115115115115116,417
884,DFS,0.037115115115115116,417
875,DFS,0.037115115115115116,417
869,DFS,0.037115115115115116,417
863,DFS,0.037115115115115116,417
803,DFS,0.037115115115115116,417
798,DFS,0.037115115115115116,417
786,DFS,0.037115115115115116,417
780,DFS,0.037115115115115116,417
737,DFS,0.037115115115115116,417
689,DFS,0.037115115115115116,417
684,DFS,0.037115115115115116,417
683,DFS,0.037115115115115116,417
649,DFS,0.037115115115115116,417
607,DFS,0.037115115115115116,417
604,DFS,0.037115115115115116,417
596,DFS,0.037115115115115116,417
477,DFS,0.037115115115115116,417
472,DFS,0.037115115115115116,417
458,DFS,0.037115115115115116,417
450,DFS,0.037115115115115116,417
438,DFS,0.037115115115115116,417
411,DFS,0.037115115115115116,417
394,DFS,0.037115115115115116,417
392,DFS,0.037115115115115116,417
380,DFS,0.037115115115115116,417
370,DFS,0.037115115115115116,417
358,DFS,0.037115115115115116,417
310,DFS,0.037115115115115116,417
274,DFS,0.037115115115115116,417
265,DFS,0.037115115115115116,417
248,DFS,0.037115115115115116,417
244,DFS,0.037115115115115116,417
226,DFS,0.037115115115115116,417
222,DFS,0.037115115115115116,417
186,DFS,0.037115115115115116,417
171,DFS,0.037115115115115116,417
88,DFS,0.037115115115115116,417
82,DFS,0.037115115115115116,417
9,DFS,0.037115115115115116,417
970,DFS,0.037115115115115116,417
975,DFS,0.037115115115115116,417
965,DFS,0.037115115115115116,417
951,DFS,0.037115115115115116,417
938,DFS,0.037115115115115116,417
929,DFS,0.037115115115115116,417
901,DFS,0.037115115115115116,417
859,DFS,0.037115115115115116,417
801,DFS,0.037115115115115116,417
795,DFS,0.037115115115115116,417
793,DFS,0.037115115115115116,417
791,DFS,0.037115115115115116,417
744,DFS,0.037115115115115116,417
713,DFS,0.037115115115115116,417
705,DFS,0.037115115115115116,417
671,DFS,0.037115115115115116,417
621,DFS,0.037115115115115116,417
526,DFS,0.037115115115115116,417
404,DFS,0.037115115115115116,417
352,DFS,0.037115115115115116,417
351,DFS,0.037115115115115116,417
333,DFS,0.037115115115115116,417
300,DFS,0.037115115115115116,417
190,DFS,0.037115115115115116,417
175,DFS,0.037115115115115116,417
144,DFS,0.037115115115115116,417
111,DFS,0.037115115115115116,417
105,DFS,0.037115115115115116,417
92,DFS,0.037115115115115116,417
962,DFS,0.037115115115115116,417
323,DFS,0.037115115115115116,417
960,DFS,0.037115115115115116,417
953,DFS,0.037115115115115116,417
942,DFS,0.037115115115115116,417
939,DFS,0.037115115115115116,417
936,DFS,0.037115115115115116,417
921,DFS,0.037115115115115116,417
919,DFS,0.037115115115115116,417
913,DFS,0.037115115115115116,417
821,DFS,0.037115115115115116,417
800,DFS,0.037115115115115116,417
772,DFS,0.037115115115115116,417
742,DFS,0.037115115115115116,417
714,DFS,0.037115115115115116,417
660,DFS,0.037115115115115116,417
658,DFS,0.037115115115115116,417
639,DFS,0.037115115115115116,417
610,DFS,0.037115115115115116,417
585,DFS,0.037115115115115116,417
569,DFS,0.037115115115115116,417
534,DFS,0.037115115115115116,417
461,DFS,0.037115115115115116,417
459,DFS,0.037115115115115116,417
408,DFS,0.037115115115115116,417
387,DFS,0.037115115115115116,417
343,DFS,0.037115115115115116,417
331,DFS,0.037115115115115116,417
275,DFS,0.037115115115115116,417
272,DFS,0.037115115115115116,417
241,DFS,0.037115115115115116,417
231,DFS,0.037115115115115116,417
223,DFS,0.037115115115115116,417
213,DFS,0.037115115115115116,417
200,DFS,0.037115115115115116,417
179,DFS,0.037115115115115116,417
78,DFS,0.037115115115115116,417
33,DFS,0.037115115115115116,417
24,DFS,0.037115115115115116,417
15,DFS,0.037115115115115116,417
934,DFS,0.037115115115115116,417
972,DFS,0.037115115115115116,417
923,DFS,0.037115115115115116,417
807,DFS,0.037115115115115116,417
788,DFS,0.037115115115115116,417
775,DFS,0.037115115115115116,417
674,DFS,0.037115115115115116,417
654,DFS,0.037115115115115116,417
652,DFS,0.037115115115115116,417
638,DFS,0.037115115115115116,417
622,DFS,0.037115115115115116,417
601,DFS,0.037115115115115116,417
598,DFS,0.037115115115115116,417
182,DFS,0.037115115115115116,417
173,DFS,0.037115115115115116,417
50,DFS,0.037115115115115116,417
898,DFS,0.037115115115115116,417
974,DFS,0.037115115115115116,417
817,DFS,0.037115115115115116,417
792,DFS,0.037115115115115116,417
745,DFS,0.037115115115115116,417
711,DFS,0.037115115115115116,417
693,DFS,0.037115115115115116,417
614,DFS,0.037115115115115116,417
611,DFS,0.037115115115115116,417
608,DFS,0.037115115115115116,417
581,DFS,0.037115115115115116,417
520,DFS,0.037115115115115116,417
516,DFS,0.037115115115115116,417
500,DFS,0.037115115115115116,417
430,DFS,0.037115115115115116,417
429,DFS,0.037115115115115116,417
319,DFS,0.037115115115115116,417
282,DFS,0.037115115115115116,417
115,DFS,0.037115115115115116,417
42,DFS,0.037115115115115116,417
29,DFS,0.037115115115115116,417
23,DFS,0.037115115115115116,417
892,DFS,0.037115115115115116,417
983,DFS,0.037115115115115116,417
940,DFS,0.037115115115115116,417
816,DFS,0.037115115115115116,417
813,DFS,0.037115115115115116,417
810,DFS,0.037115115115115116,417
723,DFS,0.037115115115115116,417
686,DFS,0.037115115115115116,417
666,DFS,0.037115115115115116,417
665,DFS,0.037115115115115116,417
648,DFS,0.037115115115115116,417
647,DFS,0.037115115115115116,417
575,DFS,0.037115115115115116,417
545,DFS,0.037115115115115116,417
508,DFS,0.037115115115115116,417
467,DFS,0.037115115115115116,417
400,DFS,0.037115115115115116,417
397,DFS,0.037115115115115116,417
372,DFS,0.037115115115115116,417
337,DFS,0.037115115115115116,417
332,DFS,0.037115115115115116,417
321,DFS,0.037115115115115116,417
284,DFS,0.037115115115115116,417
206,DFS,0.037115115115115116,417
204,DFS,0.037115115115115116,417
199,DFS,0.037115115115115116,417
159,DFS,0.037115115115115116,417
131,DFS,0.037115115115115116,417
98,DFS,0.037115115115115116,417
741,DFS,0.037115115115115116,417
998,DFS,0.037115115115115116,417
958,DFS,0.037115115115115116,417
891,DFS,0.037115115115115116,417
808,DFS,0.037115115115115116,417
726,DFS,0.037115115115115116,417
659,DFS,0.037115115115115116,417
655,DFS,0.037115115115115116,417
640,DFS,0.037115115115115116,417
620,DFS,0.037115115115115116,417
531,DFS,0.037115115115115116,417
449,DFS,0.037115115115115116,417
447,DFS,0.037115115115115116,417
401,DFS,0.037115115115115116,417
305,DFS,0.037115115115115116,417
236,DFS,0.037115115115115116,417
161,DFS,0.037115115115115116,417
121,DFS,0.037115115115115116,417
101,DFS,0.037115115115115116,417
67,DFS,0.037115115115115116,417
26,DFS,0.037115115115115116,417
