Padrao,Busca,DensidadeRegiao
327,BFS,0.03540100250626566
386,BFS,0.03540100250626566
34,BFS,0.03540100250626566
49,BFS,0.03540100250626566
276,BFS,0.03540100250626566
310,BFS,0.03540100250626566
311,BFS,0.03540100250626566
348,BFS,0.03540100250626566
351,BFS,0.03540100250626566
389,BFS,0.03540100250626566
30,BFS,0.03540100250626566
92,BFS,0.03540100250626566
388,BFS,0.03540100250626566
112,BFS,0.03540100250626566
239,BFS,0.03540100250626566
28,BFS,0.03540100250626566
83,BFS,0.03540100250626566
134,BFS,0.03540100250626566
145,BFS,0.03540100250626566
297,BFS,0.03540100250626566
359,BFS,0.03540100250626566
48,BFS,0.03540100250626566
85,BFS,0.03540100250626566
109,BFS,0.03540100250626566
192,BFS,0.03540100250626566
100,BFS,0.03540100250626566
110,BFS,0.03540100250626566
211,BFS,0.03540100250626566
36,BFS,0.03540100250626566
217,BFS,0.03540100250626566
235,BFS,0.03540100250626566
33,BFS,0.03540100250626566
62,BFS,0.03540100250626566
174,BFS,0.03540100250626566
184,BFS,0.03540100250626566
203,BFS,0.03540100250626566
289,BFS,0.03540100250626566
318,BFS,0.03540100250626566
393,BFS,0.03540100250626566
56,BFS,0.03540100250626566
179,BFS,0.03540100250626566
315,BFS,0.03540100250626566
341,BFS,0.03540100250626566
368,BFS,0.03540100250626566
136,BFS,0.03540100250626566
181,BFS,0.03540100250626566
37,BFS,0.03540100250626566
129,BFS,0.03540100250626566
152,BFS,0.03540100250626566
213,BFS,0.03540100250626566
269,BFS,0.03540100250626566
278,BFS,0.03540100250626566
302,BFS,0.03540100250626566
133,BFS,0.03540100250626566
334,BFS,0.03540100250626566
40,BFS,0.03540100250626566
87,BFS,0.03540100250626566
349,BFS,0.03540100250626566
7,BFS,0.03540100250626566
127,BFS,0.03540100250626566
140,BFS,0.03540100250626566
88,BFS,0.03540100250626566
256,BFS,0.03540100250626566
337,BFS,0.03540100250626566
3,BFS,0.03540100250626566
244,BFS,0.03540100250626566
1,BFS,0.03540100250626566
383,BFS,0.03540100250626566
198,BFS,0.03540100250626566
206,BFS,0.03540100250626566
299,BFS,0.03540100250626566
380,BFS,0.03540100250626566
105,BFS,0.03540100250626566
222,BFS,0.03540100250626566
54,BFS,0.03540100250626566
55,BFS,0.03540100250626566
209,BFS,0.03540100250626566
249,BFS,0.03540100250626566
71,BFS,0.03540100250626566
333,BFS,0.03540100250626566
375,BFS,0.03540100250626566
117,BFS,0.03540100250626566
122,BFS,0.03540100250626566
255,BFS,0.03540100250626566
281,BFS,0.03540100250626566
395,BFS,0.03540100250626566
216,BFS,0.03540100250626566
261,BFS,0.03540100250626566
68,BFS,0.03540100250626566
115,BFS,0.03540100250626566
187,BFS,0.03540100250626566
379,BFS,0.03540100250626566
14,BFS,0.03540100250626566
11,BFS,0.03540100250626566
128,BFS,0.03540100250626566
202,BFS,0.03540100250626566
242,BFS,0.03540100250626566
156,BFS,0.03540100250626566
370,BFS,0.03540100250626566
121,BFS,0.03540100250626566
282,BFS,0.03540100250626566
52,BFS,0.03540100250626566
147,BFS,0.03540100250626566
223,BFS,0.03540100250626566
245,BFS,0.03540100250626566
344,BFS,0.03540100250626566
45,BFS,0.03540100250626566
288,BFS,0.03540100250626566
306,BFS,0.03540100250626566
219,BFS,0.03540100250626566
243,BFS,0.03540100250626566
326,BFS,0.03540100250626566
376,BFS,0.03540100250626566
51,BFS,0.03540100250626566
119,BFS,0.03540100250626566
175,BFS,0.03540100250626566
12,BFS,0.03540100250626566
23,BFS,0.03540100250626566
144,BFS,0.03540100250626566
284,BFS,0.03540100250626566
354,BFS,0.03540100250626566
378,BFS,0.03540100250626566
135,BFS,0.03540100250626566
366,BFS,0.03540100250626566
372,BFS,0.03540100250626566
101,BFS,0.03540100250626566
77,BFS,0.03540100250626566
377,BFS,0.03540100250626566
124,BFS,0.03540100250626566
165,BFS,0.03540100250626566
316,BFS,0.03540100250626566
301,BFS,0.03540100250626566
332,BFS,0.03540100250626566
148,BFS,0.03540100250626566
176,BFS,0.03540100250626566
65,BFS,0.03540100250626566
25,BFS,0.03540100250626566
76,BFS,0.03540100250626566
120,BFS,0.03540100250626566
319,BFS,0.03540100250626566
371,BFS,0.03540100250626566
93,BFS,0.03540100250626566
31,BFS,0.03540100250626566
233,BFS,0.03540100250626566
231,BFS,0.03540100250626566
390,BFS,0.03540100250626566
146,BFS,0.03540100250626566
79,BFS,0.03540100250626566
161,BFS,0.03540100250626566
285,BFS,0.03540100250626566
94,BFS,0.03540100250626566
27,BFS,0.03540100250626566
114,BFS,0.03540100250626566
273,BFS,0.03540100250626566
365,BFS,0.03540100250626566
183,BFS,0.03540100250626566
247,BFS,0.03540100250626566
159,BFS,0.03540100250626566
29,BFS,0.03540100250626566
61,BFS,0.03540100250626566
157,BFS,0.03540100250626566
172,BFS,0.03540100250626566
0,BFS,0.03540100250626566
44,BFS,0.03540100250626566
182,BFS,0.03540100250626566
8,BFS,0.03540100250626566
99,BFS,0.03540100250626566
295,BFS,0.03540100250626566
